Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2014-09-21,Everton,Crystal Palace,78,73,79,72,78,72,78,72,40,42,25,27,182.85,97.25,2,3,A,1,1,D,17,10,6,3,8,13,7,1,2,2,0,0,2.56,1.63,1.56,0.78,2.07,0.71,5.21,22.95,1.4,5.0,9.0,1.42,4.1,8.25,1.45,4.0,7.0,1.39,5.09,9.52,1.4,4.5,8.0,1.4,5.0,9.5,1.53,4.42,7.09
E0,2014-09-21,Leicester,Manchester United,71,81,71,87,69,80,70,75,37,43,26,24,66.7,505.4,5,3,H,1,2,A,15,16,5,5,11,9,2,4,1,1,0,1,2.54,1.71,0.99,1.55,1.97,0.81,12.39,6.69,5.5,4.2,1.67,4.75,3.8,1.67,5.6,3.9,1.55,5.64,4.23,1.65,5.5,3.5,1.67,5.75,4.0,1.67,5.43,3.94,1.72
E0,2014-09-21,Manchester City,Chelsea,82,82,83,83,83,82,81,81,34,38,26,24,448.25,557.25,1,1,D,0,0,D,16,6,4,2,16,12,14,2,3,4,1,0,1.06,1.02,0.81,0.94,1.31,1.35,5.72,14.9,2.38,3.5,3.1,2.4,3.4,3.0,2.4,3.3,2.75,2.39,3.56,3.12,2.4,3.1,3.1,2.5,3.5,3.1,2.48,3.45,3.06
E0,2014-09-21,Tottenham,West Bromwich Albion,79,75,80,77,78,73,76,72,42,34,24,26,304.15,95.95,0,1,A,0,0,D,7,10,1,4,12,7,9,7,2,2,0,0,0.44,1.08,0.44,0.94,0.72,1.96,5.83,11.78,1.53,4.33,7.0,1.53,4.0,6.0,1.5,4.0,6.1,1.53,4.39,7.25,1.53,3.75,7.0,1.53,4.33,7.0,1.5,4.71,7.02
E0,2014-09-27,Arsenal,Tottenham,81,79,81,80,81,78,78,76,42,42,24,24,414.75,304.15,1,1,D,0,0,D,16,6,6,4,7,16,15,5,3,6,0,0,1.26,0.67,0.63,0.63,1.87,0.82,5.46,16.7,1.75,3.9,5.0,1.8,3.6,4.75,1.8,3.5,4.2,1.8,3.86,4.87,1.8,3.5,4.5,1.8,3.9,4.8,1.83,3.9,4.66
E0,2014-09-27,Chelsea,Aston Villa,82,74,83,76,82,74,81,72,38,38,24,25,557.25,114.25,3,0,H,1,0,H,17,7,8,1,11,9,9,2,2,2,0,0,3.14,0.23,1.85,0.12,2.96,0.02,18.2,49.38,1.22,7.0,16.0,1.25,5.5,11.0,1.25,5.5,10.3,1.22,7.05,16.5,1.25,5.5,12.0,1.22,7.0,17.0,1.22,7.16,16.94
E0,2014-09-27,Crystal Palace,Leicester,73,71,72,70,73,71,73,70,42,37,27,26,97.25,66.7,2,0,H,0,0,D,16,7,6,1,14,9,6,6,0,2,0,0,2.11,0.45,2.15,0.18,2.71,0.18,8.97,7.44,2.63,3.4,2.88,2.65,3.1,2.7,2.5,3.2,2.75,2.64,3.37,2.9,2.7,3.1,2.7,2.6,3.4,2.9,2.67,3.5,2.79
E0,2014-09-27,Hull,Manchester City,73,82,72,83,74,83,73,81,35,34,27,26,117.1,448.25,2,4,A,2,2,D,10,20,5,6,10,6,3,8,0,2,0,0,1.12,1.79,0.27,1.74,0.85,1.87,21.3,11.2,6.5,4.2,1.57,5.75,3.8,1.57,5.5,3.8,1.57,6.79,4.32,1.56,6.5,3.6,1.57,6.5,4.2,1.57,7.32,4.81,1.48
E0,2014-09-27,Liverpool,Everton,79,78,80,80,78,77,78,77,35,40,24,25,324.85,182.85,1,1,D,0,0,D,24,11,8,5,8,9,8,2,2,1,0,0,1.53,0.48,1.28,0.44,2.25,0.5,12.0,10.85,1.91,3.75,4.33,1.95,3.6,4.0,1.8,3.5,4.2,1.96,3.81,4.04,1.91,3.4,4.0,1.92,3.8,4.1,1.92,3.69,4.38
E0,2014-09-27,Manchester United,West Ham,81,75,88,74,81,74,77,72,43,36,24,25,505.4,135.9,2,1,H,2,1,H,8,13,3,4,10,12,7,10,1,3,1,0,0.52,1.27,0.52,0.5,0.7,2.02,14.54,15.0,1.4,5.5,8.0,1.4,4.6,7.25,1.35,4.8,7.6,1.39,5.44,8.41,1.4,4.5,8.0,1.4,5.4,8.0,1.32,6.48,9.24
